timestamp	rx	csi_raw
1774717832	RX4	CSI_DATA,1140,1a:00:00:00:00:00,-69,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,34414691,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-1,-4,-3,-15,-3,-15,-3,-15,-3,-15,-3,-15,-3,-15,-2,-15,-2,-14,-3,-14,-4,-14,-5,-14,-5,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-5,-14,-5,-14,-4,-13,-4,-13,-5,-13,-6,-13,-6,-13,-6,-14,-4,-7,-7,-14,-6,-14,-6,-14,-6,-13,-5,-13,-5,-14,-5,-14,-6,-14,-6,-14,-6,-14,-6,-14,-6,-14,-6,-15,-6,-15,-5,-15,-5,-15,-5,-15,-5,-15,-4,-16,-4,-16,-4,-16,-3,-15,-3,-14,-4,-15,-4,-15,-3,-15,-1,-4,0,0,0,0,0,0,0,0,-1,-1,2,2,22,18,24,17,24,15,24,15,9,-5,9,-5,9,-4,9,-4,9,-4,8,-4,8,-4,8,-4,8,-3,9,-3,8,-4,9,-4,9,-4,8,-5,8,-6,9,-6,8,-5,8,-5,7,-5,7,-5,7,-5,8,-4,9,-4,8,-5,7,-5,7,-6,23,6,6,-6,7,-6,7,-7,8,-7,7,-7,7,-6,8,-6,7,-6,8,-6,9,-6,8,-6,7,-6,7,-7,8,-7,9,-7,9,-6,8,-6,8,-6,8,-6,9,-6,9,-6,10,-5,10,-4,9,-4,9,-4,9,-4,2,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,2,4,11,3,11,1,12,1,11,2,10,2,10,2,10,1,10,-1,10,-2,11,-1,11,-1,11,-1,11,0,11,1,10,-1,10,-2,10,-2,10,-1,9,0,8,-1,8,-2,9,-2,10,-2,10,-1,9,0,9,-17,15,0,8,-1,8,-1,9,0,9,0,8,0,8,0,9,0,8,-1,8,-1,9,0,9,1,9,2,9,2,9,1,9,1,9,2,9,2,8,2,8,2,8,2,9,2,10,1,9,2,8,3,8,3,8,-16,23,-16,24,-16,23,-17,24,-3,3]"
1774717832	RX2	CSI_DATA,891,1a:00:00:00:00:00,-69,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,16266264,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,2,2,8,8,9,8,9,8,9,8,9,8,9,8,9,8,9,7,9,7,9,8,10,8,10,8,10,8,10,8,10,7,10,7,10,7,10,6,10,6,10,6,10,7,10,6,10,6,11,6,11,6,11,7,5,3,11,6,11,7,11,7,11,7,11,7,11,7,11,7,11,7,11,7,11,7,11,7,10,7,10,7,10,7,10,7,10,8,9,8,9,8,9,7,9,7,8,7,8,8,8,8,8,8,7,7,7,7,1,1,0,0,0,0,0,0,0,0,-1,-1,4,2,40,23,42,24,43,23,44,21,37,27,38,27,39,27,39,27,39,26,39,24,39,23,39,22,39,22,40,23,41,24,41,24,41,23,39,23,38,22,41,22,43,21,41,19,41,17,41,18,41,19,41,18,43,17,44,19,45,20,45,19,47,11,43,18,44,19,45,19,45,18,44,19,44,19,43,19,43,19,44,20,46,21,45,22,42,22,40,22,41,21,42,21,41,22,40,23,39,24,38,22,38,22,37,22,35,22,34,24,34,25,32,25,30,24,7,5,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-10,9,-39,27,-41,11,-34,8,-30,7,-36,1,-42,6,-35,13,-25,13,-28,13,-35,11,-36,7,-37,7,-42,2,-42,1,-38,8,-42,14,-42,17,-35,15,-35,7,-39,11,-37,16,-35,13,-33,10,-31,5,-35,5,-43,7,-49,17,-39,12,-36,14,-37,18,-36,20,-37,17,-36,15,-34,14,-35,14,-36,17,-35,20,-34,20,-33,19,-32,19,-33,21,-33,23,-34,25,-32,25,-31,27,-30,28,-29,30,-30,30,-31,30,-33,32,-34,33,-32,32,-31,32,-26,39,-27,41,-28,40,-27,41,-4,5]"
1774717832	RX3	CSI_DATA,1139,1a:00:00:00:00:00,-64,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,29155939,0,47,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,25,-19,25,-19,25,-22,26,-19,25,-20,23,-17,25,-19,23,-19,22,-19,21,-21,22,-20,21,-22,21,-22,21,-22,19,-20,21,-23,18,-24,18,-21,17,-23,18,-22,17,-22,16,-25,16,-22,15,-27,16,-25,15,-26,0,0,15,-26,15,-25,15,-28,15,-27,16,-26,17,-27,18,-27,17,-27,18,-25,18,-26,19,-27,18,-26,18,-25,20,-24,20,-23,20,-23,20,-21,20,-21,21,-20,20,-18,20,-17,20,-17,20,-16,20,-16,19,-13,20,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-37,51,-33,56,-40,51,-34,49,-31,48,-35,49,-37,50,-34,48,-35,47,-33,47,-35,43,-36,45,-35,42,-36,44,-37,42,-40,44,-40,41,-37,37,-37,41,-41,39,-45,35,-40,34,-44,36,-41,35,-41,33,-45,32,-42,33,-48,33,-47,32,-50,28,-47,32,-49,32,-48,33,-52,31,-50,33,-49,35,-50,35,-49,36,-49,35,-46,37,-47,39,-48,37,-45,37,-44,41,-44,41,-40,41,-41,41,-39,41,-38,41,-35,40,-32,40,-31,40,-30,39,-26,40,-26,38,-24,40,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,5,32,3,35,2,36,2,35,4,34,0,36,1,35,1,39,-4,37,-2,41,-1,43,-1,44,0,43,-4,43,-3,42,-2,45,-5,42,-6,44,-5,44,-4,41,-5,48,-2,44,-4,47,-3,45,-3,47,4,45,-2,45,-2,47,-2,49,2,46,2,49,1,47,4,48,4,48,4,48,9,47,11,51,13,49,14,50,13,49,14,50,17,51,16,52,18,51,20,53,21,49,21,51,23,52,22,53,27,51,26,51,26,53,26,51,30,56,29,61,37,54,0,0]"
1774717832	RX1	CSI_DATA,896,1a:00:00:00:00:00,-75,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,16565177,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-2,-3,-7,-10,-8,-11,-9,-12,-8,-13,-9,-13,-11,-14,-11,-14,-11,-12,-10,-11,-11,-10,-11,-10,-11,-10,-12,-9,-13,-10,-14,-10,-14,-9,-14,-8,-13,-8,-14,-9,-16,-11,-16,-10,-16,-8,-16,-7,-18,-8,-19,-9,-18,-8,-10,-3,-20,-5,-20,-7,-20,-8,-19,-7,-19,-6,-21,-6,-22,-6,-21,-7,-20,-7,-20,-7,-21,-8,-20,-7,-19,-6,-20,-6,-21,-5,-23,-6,-22,-6,-22,-6,-23,-7,-23,-8,-22,-8,-22,-7,-23,-7,-23,-7,-22,-8,-21,-9,-5,-3,0,0,0,0,0,0,0,0,-1,-1,-1,-4,0,-26,1,-29,0,-30,-2,-31,-8,-25,-9,-25,-10,-26,-10,-25,-10,-25,-10,-25,-10,-24,-11,-24,-11,-25,-11,-25,-13,-26,-14,-27,-15,-26,-19,-25,-21,-25,-20,-26,-20,-26,-21,-22,-20,-21,-21,-23,-23,-23,-25,-20,-25,-19,-26,-22,-29,-25,-30,-25,-19,-36,-23,-22,-25,-24,-29,-23,-30,-21,-30,-22,-31,-21,-31,-19,-29,-18,-30,-18,-31,-20,-31,-23,-30,-24,-30,-23,-31,-24,-30,-25,-30,-25,-32,-25,-33,-26,-32,-29,-28,-30,-26,-27,-27,-24,-29,-24,-31,-25,-31,-26,-27,-25,-7,-7,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,6,1,25,1,26,1,25,2,24,2,23,0,24,0,24,1,24,1,23,0,23,0,24,2,24,4,23,5,24,3,24,2,22,1,22,1,22,2,21,3,20,4,20,5,20,4,20,4,20,4,20,4,20,4,21,5,18,6,17,7,16,7,15,7,14,8,13,8,13,9,12,10,11,11,11,13,9,15,7,16,8,16,8,16,8,16,7,18,6,19,6,19,5,19,3,18,3,17,3,18,3,19,2,19,1,19,0,20,7,26,6,28,5,26,6,3,0]"
1774717832	RX4	CSI_DATA,1141,1a:00:00:00:00:00,-69,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,34465641,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,1,-14,5,-14,5,-14,6,-15,5,-14,5,-14,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,6,-12,6,-12,5,-13,5,-13,6,-12,6,-12,6,-12,6,-11,6,-11,6,-11,6,-12,7,-12,7,-12,6,-6,3,-12,7,-12,7,-12,6,-12,7,-12,7,-12,7,-12,7,-12,6,-12,7,-12,7,-12,7,-13,7,-13,7,-13,7,-13,7,-13,7,-13,6,-13,6,-13,5,-13,6,-13,5,-13,5,-14,5,-14,4,-14,4,-14,4,-4,1,0,0,0,0,0,0,0,0,-1,-1,-4,-1,-27,-4,-28,-2,-28,0,-28,0,-27,5,-27,5,-27,4,-27,4,-26,4,-25,5,-25,5,-25,5,-25,5,-24,5,-25,6,-25,6,-25,5,-24,6,-24,6,-25,6,-25,6,-23,7,-23,7,-23,6,-23,6,-24,6,-24,7,-23,8,-24,9,-24,9,-24,4,-22,9,-23,9,-24,9,-23,9,-23,9,-23,9,-23,9,-23,9,-24,9,-25,9,-25,9,-24,9,-24,9,-25,9,-26,9,-26,8,-26,8,-25,8,-25,7,-25,6,-25,5,-25,5,-26,5,-26,4,-26,3,-26,2,-7,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-8,-8,-31,-6,-32,-4,-32,-3,-32,-2,-31,-2,-30,-2,-31,-1,-31,0,-30,2,-30,2,-30,3,-30,3,-30,3,-29,3,-29,5,-29,5,-28,5,-26,5,-25,5,-26,4,-26,4,-25,3,-24,4,-24,4,-25,3,-25,6,-24,3,-23,3,-24,2,-24,2,-24,2,-25,2,-25,1,-24,0,-25,0,-25,-1,-25,-2,-24,-2,-24,-2,-24,-2,-25,-2,-25,-3,-25,-3,-25,-4,-26,-4,-26,-4,-25,-4,-26,-5,-25,-5,-25,-6,-25,-6,-26,-5,-27,1,-27,0,-28,-1,-29,-1,-29,-1,-4]"
1774717832	RX2	CSI_DATA,892,1a:00:00:00:00:00,-71,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,16319330,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,-4,-13,-14,-13,-14,-14,-14,-14,-15,-14,-15,-14,-14,-14,-13,-14,-13,-14,-13,-14,-13,-15,-13,-15,-14,-16,-15,-15,-14,-14,-14,-15,-13,-15,-13,-15,-13,-15,-12,-14,-12,-14,-12,-14,-11,-15,-11,-16,-11,-15,-11,-15,-11,-8,-5,-15,-10,-15,-11,-15,-10,-15,-9,-15,-9,-15,-10,-15,-10,-14,-10,-14,-9,-14,-9,-15,-9,-15,-9,-14,-9,-15,-9,-15,-9,-15,-9,-15,-9,-14,-10,-14,-10,-13,-10,-13,-10,-13,-10,-13,-10,-12,-10,-11,-11,-10,-12,-3,-3,0,0,0,0,0,0,0,0,-1,-1,-5,-8,-37,-62,-39,-64,-43,-61,-50,-57,-51,-52,-50,-53,-49,-56,-50,-58,-51,-54,-52,-51,-53,-49,-55,-48,-54,-47,-52,-49,-53,-51,-53,-52,-53,-52,-54,-50,-54,-48,-56,-49,-58,-48,-55,-45,-52,-42,-52,-43,-51,-43,-50,-41,-52,-40,-54,-41,-55,-41,-56,-40,-57,-37,-55,-34,-55,-37,-57,-35,-57,-32,-55,-33,-55,-34,-54,-33,-53,-32,-53,-31,-53,-31,-53,-31,-53,-31,-54,-32,-54,-32,-52,-32,-54,-33,-55,-35,-52,-36,-51,-35,-52,-34,-50,-36,-48,-39,-46,-39,-44,-38,-42,-40,-40,-41,-10,-11,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9,11,39,46,37,44,35,43,34,42,33,37,31,33,29,31,28,29,29,28,31,27,33,24,34,22,36,24,38,23,38,20,39,17,39,14,39,12,41,13,44,14,47,12,48,10,47,8,49,8,52,7,52,4,50,4,48,1,51,3,53,1,54,-2,55,-2,55,-1,53,-3,52,-6,51,-10,52,-11,54,-11,54,-11,55,-13,55,-16,55,-20,56,-22,57,-23,55,-27,53,-31,54,-33,55,-34,56,-32,58,-31,60,-34,58,-36,56,-37,59,-34,64,-35,66,-37,64,-37,7,-5]"
1774717832	RX1	CSI_DATA,898,1a:00:00:00:00:00,-79,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,16659805,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,2,-2,10,-6,10,-6,10,-7,10,-7,10,-7,9,-7,8,-7,8,-7,8,-7,8,-7,8,-7,8,-7,8,-7,7,-7,8,-7,9,-8,8,-8,7,-7,7,-8,8,-8,8,-8,8,-8,7,-8,7,-8,7,-9,7,-10,4,-5,9,-9,9,-9,8,-9,8,-10,8,-9,9,-9,9,-8,9,-8,9,-8,11,-8,11,-7,11,-8,10,-7,10,-6,11,-7,12,-6,11,-4,11,-4,12,-4,11,-4,10,-4,10,-4,10,-3,10,-3,10,-3,10,-3,2,-1,0,0,0,0,0,0,0,0,-1,-1,2,-1,21,-7,22,-6,22,-6,24,-6,21,-9,21,-9,21,-9,20,-9,18,-10,17,-11,16,-11,16,-11,17,-10,17,-11,16,-13,15,-14,15,-13,14,-13,15,-13,16,-13,16,-14,15,-14,15,-13,15,-13,15,-13,15,-15,15,-16,15,-15,15,-16,16,-17,17,-15,15,-17,15,-17,15,-17,16,-16,17,-16,18,-16,18,-15,18,-14,19,-13,21,-13,21,-14,19,-14,18,-14,20,-14,22,-14,22,-12,23,-11,22,-9,21,-8,21,-9,21,-9,20,-8,19,-8,18,-7,18,-7,19,-6,4,-2,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,10,4,39,18,37,22,36,25,35,27,31,29,29,29,28,30,27,31,25,33,25,34,25,36,23,37,22,37,22,36,20,36,18,37,16,37,14,36,14,34,14,34,14,34,13,33,12,33,12,33,12,33,12,34,5,37,9,32,10,30,11,30,10,30,9,30,8,30,7,30,7,29,8,29,10,29,10,29,10,28,9,29,9,29,9,29,9,29,9,28,9,28,9,27,9,26,9,25,9,25,8,24,9,24,10,27,9,27,5,30,4,29,5,27,6,24,0,2]"
1774717832	RX3	CSI_DATA,1141,1a:00:00:00:00:00,-66,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,29255703,0,47,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,-24,8,-24,6,-27,8,-24,6,-24,6,-23,4,-23,4,-23,6,-24,4,-23,4,-23,4,-23,3,-23,4,-24,3,-22,4,-23,1,-23,1,-22,0,-23,0,-22,2,-21,1,-22,1,-21,-2,-23,0,-22,-1,-23,0,0,-2,-23,1,-24,0,-24,-2,-24,-1,-23,-1,-24,0,-24,1,-23,1,-23,1,-23,1,-24,2,-22,2,-22,2,-23,4,-22,4,-21,5,-23,4,-20,5,-19,5,-18,6,-18,6,-17,8,-17,8,-17,7,-15,7,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-38,32,-39,28,-39,27,-40,20,-46,19,-43,16,-46,20,-41,16,-44,17,-40,13,-41,12,-42,15,-43,12,-41,13,-41,13,-43,11,-44,11,-43,9,-40,10,-42,7,-42,6,-40,4,-39,4,-41,8,-42,7,-40,6,-41,2,-42,5,-41,5,-44,7,-43,2,-43,5,-44,2,-43,1,-45,3,-41,3,-44,3,-44,5,-42,7,-42,6,-44,7,-41,8,-41,7,-42,8,-40,10,-41,10,-39,12,-40,12,-36,12,-35,14,-33,13,-33,16,-31,15,-30,16,-31,17,-28,15,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,22,20,22,22,25,22,22,25,21,24,21,25,20,26,22,27,21,29,23,32,23,30,21,32,20,32,19,33,20,35,21,34,19,33,16,35,18,32,16,32,19,35,18,34,19,36,19,34,21,34,15,37,20,33,22,33,23,32,24,31,22,31,23,30,25,31,26,32,25,32,29,29,31,31,29,28,32,27,29,26,32,31,33,27,37,28,35,25,36,25,36,24,40,23,41,26,38,25,42,24,37,23,38,24,38,32,37,34,37,34,38,33,0,0]"
1774717833	RX2	CSI_DATA,893,1a:00:00:00:00:00,-72,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,16367727,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,2,-3,8,-11,7,-12,7,-12,8,-12,8,-11,8,-12,8,-13,8,-13,7,-13,7,-13,8,-13,8,-13,8,-13,7,-13,8,-13,8,-13,7,-13,7,-13,7,-13,7,-12,7,-12,7,-12,6,-12,6,-13,6,-13,7,-13,3,-7,6,-13,7,-13,7,-12,6,-12,6,-12,6,-12,6,-12,5,-13,5,-13,5,-13,6,-13,6,-14,5,-14,5,-14,6,-14,6,-15,6,-15,7,-15,7,-15,7,-14,8,-14,8,-14,8,-14,9,-14,9,-14,9,-13,2,-4,0,0,0,0,0,0,0,0,-1,-1,4,-4,38,-29,39,-31,39,-32,38,-30,35,-35,36,-38,35,-40,34,-40,34,-40,34,-42,34,-42,33,-41,33,-41,34,-41,36,-42,36,-43,34,-43,33,-43,34,-43,35,-46,34,-45,31,-42,31,-43,32,-42,31,-42,30,-42,30,-41,30,-42,31,-44,32,-44,37,-41,27,-44,27,-43,26,-43,25,-44,25,-44,25,-44,24,-43,22,-43,22,-44,24,-45,25,-47,24,-47,23,-48,24,-49,24,-50,24,-51,26,-52,27,-52,27,-51,29,-50,30,-49,29,-48,31,-47,36,-47,40,-48,42,-49,10,-13,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,10,-34,42,-34,39,-33,36,-33,34,-32,33,-31,30,-28,28,-27,26,-25,24,-24,23,-23,24,-21,23,-18,22,-15,22,-14,23,-13,25,-12,26,-10,26,-8,24,-7,24,-5,26,-5,27,-6,28,-4,28,-4,29,-5,30,-10,31,-3,29,-1,29,1,30,2,30,3,30,5,29,7,30,8,30,9,31,11,32,13,32,14,31,16,31,17,32,17,34,18,35,20,35,21,35,21,37,22,38,24,38,25,37,24,36,24,36,24,36,26,35,21,40,24,45,27,46,29,42,3,4]"
1774717833	RX1	CSI_DATA,899,1a:00:00:00:00:00,-76,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,16709347,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-1,-4,-1,-13,-2,-14,-3,-14,-3,-14,-3,-13,-3,-13,-3,-13,-3,-13,-4,-12,-4,-12,-4,-13,-4,-13,-4,-13,-5,-12,-4,-12,-5,-12,-6,-11,-6,-11,-7,-10,-6,-11,-6,-11,-6,-11,-7,-11,-7,-11,-7,-11,-7,-12,-4,-6,-7,-11,-8,-12,-8,-12,-7,-12,-8,-12,-9,-12,-9,-12,-9,-11,-8,-11,-7,-12,-7,-12,-7,-13,-7,-13,-7,-13,-7,-14,-6,-14,-6,-14,-6,-14,-5,-13,-4,-13,-4,-13,-4,-13,-4,-12,-3,-12,-2,-12,-1,-11,-1,-3,0,0,0,0,0,0,0,0,-1,-1,2,0,24,7,25,6,27,5,26,5,10,-8,9,-8,9,-8,9,-9,8,-10,7,-9,7,-9,6,-10,6,-9,5,-8,6,-8,8,-8,9,-8,8,-8,7,-10,7,-12,7,-11,6,-10,6,-10,6,-9,5,-9,5,-9,5,-9,6,-10,6,-11,6,-10,24,-2,5,-9,4,-11,4,-12,4,-12,4,-12,4,-12,3,-12,4,-11,5,-12,5,-12,5,-12,6,-11,8,-11,8,-11,7,-11,6,-11,7,-12,9,-12,9,-11,8,-10,8,-9,7,-8,8,-8,8,-6,9,-5,10,-7,2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,9,13,9,14,7,14,5,15,4,14,5,12,6,12,6,15,4,16,3,14,1,14,1,12,1,12,1,15,3,17,4,16,1,14,2,13,3,14,3,15,3,15,3,13,0,12,0,12,1,11,1,11,-19,22,1,12,3,13,3,13,4,13,3,13,3,13,4,12,3,13,4,13,5,12,4,12,4,12,4,13,5,14,5,14,4,14,5,14,6,13,7,11,7,11,7,11,7,12,7,11,5,11,4,11,5,11,-10,25,-11,28,-11,30,-8,29,-1,3]"
1774717833	RX4	CSI_DATA,1142,1a:00:00:00:00:00,-69,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,34514677,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,1,-14,4,-14,4,-14,4,-14,4,-14,4,-14,4,-14,4,-14,4,-14,4,-14,4,-13,4,-13,4,-13,4,-13,4,-13,4,-13,4,-13,5,-13,5,-12,5,-12,5,-12,5,-12,5,-12,5,-12,6,-12,6,-12,6,-6,3,-12,5,-13,5,-13,6,-12,6,-12,5,-13,6,-13,6,-13,6,-13,5,-12,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,5,-14,4,-14,4,-13,4,-13,3,-14,3,-13,2,-14,2,-4,0,0,0,0,0,0,0,0,0,-1,-1,-4,0,-26,4,-28,3,-29,3,-27,4,-26,5,-26,5,-26,5,-26,5,-25,5,-25,5,-25,5,-25,6,-24,6,-24,6,-25,6,-25,6,-24,6,-25,6,-25,6,-25,6,-24,7,-23,7,-23,7,-23,7,-23,7,-23,7,-23,8,-23,8,-23,8,-23,8,-24,6,-23,8,-24,8,-23,9,-22,9,-23,9,-23,8,-23,8,-24,8,-24,8,-24,8,-24,7,-24,7,-24,7,-25,6,-25,6,-25,6,-25,5,-25,6,-25,5,-26,5,-26,5,-25,4,-24,3,-24,2,-25,1,-25,2,-7,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-4,-9,-12,-32,-11,-33,-10,-33,-9,-33,-7,-32,-5,-31,-5,-31,-4,-31,-2,-31,-1,-31,-1,-30,0,-31,1,-30,1,-30,1,-30,2,-29,3,-29,3,-27,3,-27,3,-27,2,-27,2,-26,2,-25,2,-25,2,-26,2,-26,4,-26,2,-24,2,-24,1,-24,0,-24,0,-24,0,-25,0,-25,-1,-24,-1,-24,-2,-24,-3,-24,-3,-24,-3,-25,-3,-25,-3,-25,-3,-26,-4,-26,-5,-26,-5,-25,-5,-25,-6,-25,-6,-25,-6,-25,-6,-25,-6,-26,-6,-26,-4,-26,-4,-27,-3,-28,-4,-28,-1,-4]"
1774717833	RX3	CSI_DATA,1142,1a:00:00:00:00:00,-68,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,29304739,0,47,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-20,-7,-20,-6,-20,-6,-19,-7,-19,-4,-19,-6,-20,-6,-18,-5,-19,-6,-19,-4,-19,-5,-21,-4,-19,-4,-18,-4,-18,-3,-19,-3,-18,-1,-17,-2,-18,-1,-18,-2,-17,-3,-18,-1,-17,-1,-17,1,-18,0,-19,-1,0,0,-18,2,-17,1,-18,2,-19,0,-18,0,-18,1,-18,1,-17,0,-18,0,-18,-2,-18,-1,-16,0,-16,-1,-17,-2,-17,-2,-18,-3,-17,-3,-16,-4,-16,-4,-15,-4,-15,-4,-14,-4,-13,-4,-13,-6,-12,-6,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-9,-37,-8,-40,-9,-39,-8,-38,-8,-40,-6,-38,-6,-40,-4,-36,-3,-38,-6,-38,-6,-35,-3,-38,-6,-35,-3,-37,-1,-37,-1,-37,-2,-36,0,-35,2,-35,-1,-36,3,-31,1,-35,3,-35,3,-34,1,-34,2,-32,2,-33,7,-35,5,-36,4,-33,1,-34,7,-33,7,-34,8,-32,5,-34,3,-34,7,-34,4,-31,4,-32,4,-33,3,-35,3,-31,4,-32,2,-31,2,-32,0,-33,-1,-31,-2,-30,-2,-30,-3,-29,-3,-26,-4,-27,-6,-24,-5,-25,-7,-23,-7,-23,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-21,11,-23,11,-23,13,-23,12,-23,15,-21,17,-22,17,-22,18,-22,18,-23,20,-22,22,-23,21,-23,22,-23,22,-23,20,-24,23,-23,21,-22,23,-22,23,-24,23,-25,26,-22,22,-23,24,-22,25,-22,24,-23,25,-23,21,-24,20,-24,22,-24,19,-24,20,-26,18,-27,21,-26,19,-25,18,-27,16,-28,17,-29,15,-29,15,-31,14,-30,14,-33,14,-34,13,-34,11,-34,12,-36,10,-34,12,-34,10,-38,10,-35,9,-37,11,-39,10,-38,11,-35,10,-44,12,-42,13,-45,0,0]"
1774717833	RX2	CSI_DATA,894,1a:00:00:00:00:00,-77,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,16416443,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,2,2,9,8,9,9,10,10,9,10,9,9,10,8,11,8,11,8,10,8,11,8,12,8,12,8,13,9,12,9,12,8,12,8,12,7,12,7,13,8,14,8,13,8,13,8,14,8,14,8,14,9,13,9,7,3,14,4,15,5,16,5,15,4,15,4,17,4,17,4,17,3,17,1,18,0,20,0,21,0,21,0,21,-1,22,-1,23,0,24,1,24,2,24,2,24,1,24,2,25,5,28,7,28,6,27,5,26,5,6,1,0,0,0,0,0,0,0,0,-1,-1,1,3,12,23,12,22,14,22,15,21,17,17,17,17,18,18,18,19,19,18,20,16,20,16,20,16,20,17,21,18,22,18,23,17,23,17,22,17,22,17,24,17,23,16,23,17,26,17,27,16,26,15,26,15,26,15,26,15,26,15,26,14,28,11,28,8,29,8,30,8,31,8,31,8,32,7,32,7,31,6,31,3,33,2,35,3,38,4,40,3,41,0,42,-2,43,0,42,2,43,2,44,2,47,3,47,4,48,6,51,9,53,10,52,10,51,12,12,3,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-8,-5,-31,-18,-30,-20,-32,-24,-31,-28,-28,-27,-29,-24,-27,-23,-22,-24,-22,-27,-21,-29,-21,-28,-21,-27,-19,-28,-19,-28,-21,-28,-21,-27,-16,-25,-13,-24,-15,-26,-17,-28,-18,-28,-18,-26,-15,-24,-14,-25,-15,-25,-16,-24,-14,-23,-12,-20,-14,-22,-14,-22,-12,-20,-10,-19,-10,-17,-11,-15,-12,-14,-12,-12,-11,-10,-12,-10,-13,-9,-13,-7,-14,-5,-14,-2,-14,-1,-14,-1,-13,2,-13,3,-13,3,-15,3,-17,4,-17,3,-17,3,-15,5,-14,6,-14,7,-19,7,-21,8,-22,10,-3,1]"
